claim_id,policy_id,customer_id,product,claim_amount,claim_date,report_delay_days,settlement_days,channel,state,suspected_fraud,status
C101253,P203990,U303956,Life,8714.07,2024-03-01,10,25,Branch,KA,0,Approved
C101254,P200223,U302006,Health,19262.82,2023-04-18,7,26,Branch,KL,0,Rejected
C101255,P202266,U305611,Home,18203.4,2024-03-25,6,33,Agent,TN,0,Approved
C101256,P201196,U303326,Motor,19720.83,2023-11-07,2,25,Agent,WB,0,Approved
C101257,P202856,U302436,Motor,41406.83,2023-06-19,4,32,Agent,WB,0,Approved
C101258,P203866,U303715,Travel,27162.78,2024-06-29,0,21,Agent,MH,0,Approved
C101259,P200517,U300597,Health,13429.18,2024-02-18,2,27,Online,KA,0,Approved
C101260,P202612,U305641,Travel,22212.1,2023-09-08,1,17,Online,RJ,0,Approved
C101261,P203557,U300490,Travel,35272.85,2023-05-21,9,32,Agent,RJ,0,Approved
C101262,P203083,U301294,Motor,24105.07,2023-10-01,4,27,Agent,WB,0,Approved
C101263,P202010,U303601,Travel,19490.1,2024-02-20,7,16,Agent,RJ,0,Approved
C101264,P200420,U303404,Health,31748.78,2024-08-30,8,37,Online,DL,0,Approved
C101265,P203574,U303966,Health,60421.26,2023-02-08,6,40,Agent,MH,0,Approved
C101266,P200050,U303804,Life,33884.48,2023-01-29,3,20,Online,WB,0,Approved
C101267,P202351,U301671,Home,51558.42,2024-04-21,4,29,Agent,RJ,0,Approved
C101268,P201164,U302786,Motor,20154.7,2023-11-14,3,32,Branch,KA,0,Rejected
C101269,P201922,U304969,Health,26790.94,2023-09-02,7,39,Branch,TS,0,Rejected
C101270,P201960,U301176,Life,26521.84,2023-09-29,4,32,Agent,KL,0,Approved
C101271,P201804,U302560,Life,28547.93,2024-03-15,2,31,Agent,TN,0,Approved
C101272,P201395,U305884,Life,33532.14,2023-08-27,1,18,Online,TN,0,Rejected
C101273,P200755,U302615,Motor,16992.3,2024-01-12,2,21,Agent,DL,0,Approved
C101274,P203954,U302829,Motor,37185.21,2023-09-23,5,28,Online,UP,0,Approved
C101275,P200210,U303266,Health,11921.0,2023-12-25,4,25,Branch,KA,0,Approved
C101276,P201034,U301071,Travel,13795.83,2023-12-06,5,29,Online,UP,0,Approved
C101277,P203854,U303035,Motor,78261.66,2024-01-24,6,26,Branch,MH,0,Approved
C101278,P203529,U304218,Motor,20846.46,2024-07-30,4,30,Agent,KL,0,Approved
C101279,P201956,U304601,Home,38745.1,2023-01-03,6,24,Agent,MH,0,Approved
C101280,P200467,U300869,Motor,62890.17,2024-03-04,3,27,Online,WB,0,Approved
C101281,P203367,U302614,Home,8457.19,2023-05-22,4,25,Agent,KA,0,Rejected
C101282,P200267,U301980,Life,47245.99,2024-01-11,8,26,Online,WB,0,Approved
C101283,P201641,U303821,Travel,37215.17,2023-11-20,3,26,Agent,GJ,1,Approved
C101284,P202014,U301003,Motor,61095.81,2023-05-26,5,35,Agent,RJ,0,Approved
C101285,P200303,U302191,Motor,14901.82,2023-10-20,2,21,Partner,TN,0,Approved
C101286,P202363,U303683,Life,55582.7,2024-03-07,3,24,Agent,TS,0,Approved
C101287,P202578,U302030,Travel,18588.4,2024-08-07,10,14,Partner,WB,0,Approved
C101288,P202811,U301154,Life,45587.5,2024-02-03,4,27,Partner,UP,0,Approved
C101289,P200219,U300793,Motor,26422.98,2023-12-10,5,27,Branch,GJ,0,Rejected
C101290,P200621,U300414,Life,39552.51,2023-05-20,3,21,Online,TN,0,Approved
C101291,P200611,U302377,Life,27568.65,2023-07-06,1,14,Online,WB,0,Approved
C101292,P203322,U303146,Life,10724.64,2023-03-02,8,30,Branch,GJ,0,Rejected
C101293,P202305,U305041,Life,5651.79,2024-01-15,3,30,Agent,GJ,0,Approved
C101294,P203887,U303425,Travel,29880.39,2024-03-15,5,27,Online,KA,0,Approved
C101295,P201244,U302033,Life,23579.49,2023-11-15,6,18,Online,MH,0,Rejected
C101296,P200348,U301308,Motor,32830.41,2023-10-29,2,28,Online,GJ,0,Approved
C101297,P201016,U302682,Health,23716.43,2023-12-10,5,25,Online,DL,0,Approved
C101298,P200485,U304732,Motor,73794.44,2023-01-11,6,31,Agent,MH,0,Approved
C101299,P202285,U305907,Health,30190.08,2023-03-03,1,39,Online,TN,0,Approved
C101300,P203131,U302561,Health,21515.44,2023-08-14,2,39,Branch,TN,0,Approved
C101301,P201704,U301555,Motor,31846.46,2023-06-02,1,28,Agent,TN,0,Approved
C101302,P202483,U301305,Motor,21712.92,2024-07-17,2,27,Partner,TN,0,Approved
C101303,P202441,U304081,Motor,28182.74,2024-07-24,2,20,Online,DL,0,Approved
C101304,P203238,U304216,Travel,14636.3,2024-08-06,4,22,Branch,WB,0,Approved
C101305,P202533,U303824,Home,26787.95,2024-07-28,1,17,Online,KL,0,Approved
C101306,P200924,U304085,Motor,21185.53,2023-11-06,3,33,Branch,GJ,0,Approved
C101307,P203177,U302527,Home,15346.33,2023-08-31,5,30,Agent,TN,0,Approved
C101308,P202140,U304074,Health,72248.58,2024-05-07,2,33,Branch,MH,0,Approved
C101309,P201558,U300189,Motor,15648.53,2024-01-01,4,28,Agent,MH,0,Approved
C101310,P201845,U300737,Motor,26997.03,2023-11-26,3,29,Branch,GJ,0,Approved
C101311,P203721,U303221,Health,18008.44,2023-04-17,2,29,Partner,WB,0,Approved
C101312,P201813,U304140,Life,31210.81,2023-08-14,3,30,Agent,TS,0,Rejected
C101313,P201217,U303745,Life,14225.73,2023-08-06,4,24,Agent,TS,0,Approved
C101314,P203523,U301972,Motor,40952.92,2024-05-20,2,29,Branch,KL,0,Approved
C101315,P202410,U301762,Motor,74464.52,2023-09-16,1,30,Agent,WB,0,Approved
C101316,P201756,U304778,Health,17680.73,2024-05-31,7,25,Branch,GJ,0,Approved
C101317,P201250,U302890,Motor,49438.48,2023-02-23,7,36,Agent,TS,0,Approved
C101318,P202329,U300398,Motor,22226.94,2023-02-16,5,13,Agent,TS,0,Approved
C101319,P202543,U300414,Motor,57119.2,2024-06-04,4,27,Partner,TS,0,Approved
C101320,P200246,U302304,Travel,80358.21,2023-04-09,2,28,Online,UP,0,Rejected
C101321,P202497,U304054,Home,23936.21,2023-01-20,2,20,Branch,DL,0,Rejected
C101322,P203932,U304894,Health,12580.04,2024-07-26,3,32,Agent,GJ,0,Approved
C101323,P203031,U305359,Home,43219.29,2024-05-04,4,21,Online,RJ,0,Approved
C101324,P200406,U305509,Motor,30097.84,2024-02-23,6,23,Online,KA,0,Approved
C101325,P203881,U303855,Health,34575.33,2023-03-03,3,26,Online,KA,0,Approved
C101326,P203124,U302340,Motor,22699.03,2023-05-25,7,19,Online,WB,0,Approved
C101327,P200851,U304396,Life,17287.75,2023-08-04,3,20,Online,GJ,0,Approved
C101328,P202562,U300066,Home,48058.49,2023-01-03,6,18,Online,GJ,0,Approved
C101329,P200864,U300880,Life,31567.87,2023-06-09,7,21,Agent,KA,0,Approved
C101330,P201083,U303530,Health,13071.92,2023-04-30,2,30,Branch,KL,0,Approved
C101331,P202705,U301097,Life,37927.72,2023-03-30,6,29,Agent,KA,0,Approved
C101332,P200332,U302166,Motor,34306.3,2023-11-25,2,26,Online,GJ,0,Approved
C101333,P200643,U305959,Travel,22864.72,2024-08-02,6,23,Agent,TS,0,Approved
C101334,P200982,U302996,Health,60470.24,2023-12-23,3,40,Online,KL,0,Approved
C101335,P200711,U303303,Health,19750.09,2024-09-01,4,28,Online,TN,0,Rejected
C101336,P202260,U302997,Health,24723.43,2023-09-24,6,31,Agent,RJ,0,Approved
C101337,P200307,U300370,Life,39510.59,2024-09-08,1,26,Agent,UP,0,Approved
C101338,P200641,U303281,Motor,27955.84,2023-11-19,5,31,Agent,DL,0,Approved
C101339,P200010,U300419,Life,13464.18,2024-06-24,13,22,Online,TN,0,Approved
C101340,P201673,U304671,Motor,29492.75,2023-07-14,7,21,Branch,MH,0,Approved
C101341,P201845,U304602,Life,21868.56,2023-11-28,6,26,Agent,KA,0,Approved
C101342,P202823,U301594,Travel,41295.06,2023-06-19,3,25,Online,RJ,0,Approved
C101343,P202432,U302969,Travel,29016.19,2024-06-04,0,22,Agent,KA,0,Approved
C101344,P201924,U304532,Health,28204.98,2024-04-07,5,21,Online,KA,0,Approved
C101345,P201192,U302364,Health,15928.65,2023-02-09,6,18,Partner,TN,0,Approved
C101346,P200133,U300602,Motor,23980.29,2024-06-20,6,21,Agent,TS,0,Approved
C101347,P200948,U303164,Life,43697.69,2023-09-18,2,19,Online,TS,0,Approved
C101348,P201180,U304130,Motor,18246.56,2024-01-30,1,15,Agent,UP,0,Approved
C101349,P202895,U303689,Health,26468.88,2023-08-14,6,38,Agent,KL,0,Approved
C101350,P201158,U304504,Motor,16844.46,2023-05-04,8,22,Agent,KA,0,Approved
C101351,P202879,U302291,Motor,14884.54,2023-02-07,0,22,Agent,WB,0,Rejected
C101352,P203520,U305105,Life,25785.57,2023-11-24,2,22,Online,TS,0,Approved
C101353,P201859,U305573,Motor,29345.68,2023-09-08,2,26,Online,GJ,0,Approved
C101354,P200291,U305005,Life,72906.38,2023-06-25,5,18,Online,RJ,0,Rejected
C101355,P202815,U300973,Motor,21424.06,2024-08-24,7,33,Agent,WB,0,Approved
C101356,P200956,U301054,Motor,26236.72,2024-03-29,7,29,Agent,TN,0,Approved
C101357,P203784,U300792,Health,14399.71,2023-02-06,9,28,Online,TN,1,Approved
C101358,P201083,U303226,Motor,36538.44,2023-11-12,4,28,Partner,UP,0,Approved
C101359,P203226,U303057,Motor,32828.34,2024-08-15,5,24,Agent,UP,0,Approved
C101360,P203240,U302777,Life,56624.52,2023-04-24,5,15,Branch,KL,0,Approved
C101361,P202560,U304569,Motor,46901.79,2023-02-09,7,25,Online,GJ,0,Approved
C101362,P202415,U302995,Travel,32070.87,2023-10-28,5,17,Online,RJ,0,Approved
C101363,P202708,U301181,Motor,21268.11,2023-08-12,1,31,Online,GJ,0,Approved
C101364,P203292,U301630,Motor,29802.1,2023-11-14,5,27,Agent,MH,0,Approved
C101365,P203824,U304935,Life,25450.57,2023-12-15,5,24,Agent,UP,0,Approved
C101366,P200810,U304170,Motor,43334.26,2023-04-25,3,20,Online,KL,0,Rejected
C101367,P201741,U303288,Motor,40664.7,2023-11-19,3,24,Agent,DL,0,Approved
C101368,P200470,U304096,Health,23197.33,2024-07-21,8,30,Partner,KA,0,Approved
C101369,P202230,U300329,Motor,12951.97,2023-02-09,2,20,Online,KA,0,Approved
C101370,P200920,U300371,Travel,52401.67,2023-02-09,6,20,Agent,DL,0,Approved
C101371,P202652,U300318,Motor,35987.86,2023-10-16,6,34,Online,TS,0,Approved
C101372,P200610,U301122,Life,22931.23,2023-09-19,6,24,Agent,GJ,0,Approved
C101373,P203720,U305845,Travel,35292.89,2023-08-04,1,26,Online,DL,0,Approved
C101374,P201088,U302728,Health,27929.27,2023-05-27,10,22,Online,KL,0,Approved
C101375,P203385,U303880,Home,52016.12,2023-12-02,5,30,Partner,RJ,0,Approved
C101376,P200582,U304254,Health,10250.79,2023-06-17,3,24,Branch,DL,0,Approved
C101377,P200292,U303743,Home,22057.42,2023-04-02,0,24,Online,KL,0,Approved
C101378,P200244,U301220,Motor,59845.84,2023-12-19,7,21,Online,UP,0,Approved
C101379,P200679,U304966,Life,35653.38,2024-07-24,4,28,Partner,WB,0,Approved
C101380,P203246,U304223,Health,65271.01,2024-07-24,4,25,Agent,TN,0,Approved
C101381,P201259,U301145,Health,14604.67,2023-12-29,4,31,Agent,TN,0,Approved
C101382,P202437,U302686,Life,45986.28,2024-07-10,0,15,Agent,MH,0,Approved
C101383,P203067,U305022,Life,44627.8,2023-12-11,4,29,Agent,GJ,0,Approved
C101384,P203376,U302609,Motor,11604.35,2023-06-19,9,25,Online,RJ,0,Approved
C101385,P202331,U301331,Motor,23207.92,2023-12-22,4,22,Online,WB,0,Approved
C101386,P203773,U303219,Life,25507.69,2023-07-10,3,29,Online,WB,0,Approved
C101387,P201182,U305050,Life,11970.76,2024-02-26,8,35,Agent,UP,0,Approved
C101388,P201798,U302451,Home,23451.71,2023-01-07,2,16,Online,DL,0,Rejected
C101389,P200509,U304863,Life,41630.63,2023-05-13,2,24,Agent,GJ,0,Approved
C101390,P201919,U302755,Home,22126.66,2024-07-10,3,17,Online,KA,0,Rejected
C101391,P202820,U304155,Life,30365.63,2023-01-31,2,13,Online,WB,0,Approved
C101392,P201245,U304175,Motor,30475.71,2024-06-18,8,22,Agent,KL,0,Approved
C101393,P202866,U304360,Motor,26740.33,2024-03-01,6,25,Agent,KA,0,Rejected
C101394,P201648,U304012,Life,18909.3,2024-01-29,9,22,Agent,MH,0,Approved
C101395,P203861,U305805,Life,37399.29,2023-12-29,7,22,Branch,DL,0,Approved
C101396,P201115,U304611,Motor,12167.01,2024-03-12,2,25,Partner,DL,0,Approved
C101397,P202049,U302455,Health,27018.96,2024-07-04,6,33,Online,RJ,0,Approved
C101398,P202211,U303890,Home,53784.64,2023-03-23,1,28,Agent,WB,0,Approved
C101399,P202022,U300136,Health,21510.86,2023-12-22,5,34,Online,UP,0,Approved
C101400,P201793,U303017,Health,18701.13,2023-09-15,4,23,Online,TS,0,Approved
C101401,P200329,U302713,Health,38667.63,2024-08-11,5,33,Branch,TS,0,Approved
C101402,P202449,U305519,Motor,29193.92,2024-06-07,4,19,Agent,TN,0,Approved
C101403,P200163,U300897,Health,39054.9,2023-10-22,8,29,Agent,KL,0,Approved
C101404,P203643,U303412,Health,27426.07,2023-08-12,0,31,Online,KA,0,Approved
C101405,P201769,U304781,Motor,8150.66,2024-06-08,7,27,Agent,MH,0,Rejected
C101406,P203008,U302520,Life,48530.93,2023-02-15,4,22,Agent,TN,0,Approved
C101407,P201320,U305941,Health,75736.33,2023-04-23,3,36,Agent,DL,0,Approved
C101408,P202472,U305636,Travel,51124.57,2023-08-21,2,22,Online,KA,0,Approved
C101409,P201025,U305154,Travel,4585.12,2023-01-17,3,18,Branch,GJ,0,Approved
C101410,P200105,U300218,Motor,33709.81,2023-12-26,3,24,Partner,WB,0,Approved
C101411,P200374,U304889,Life,21303.51,2023-08-11,1,26,Online,MH,0,Approved
C101412,P200937,U303887,Health,15644.55,2024-03-23,1,31,Online,GJ,0,Approved
C101413,P203939,U302175,Travel,28605.84,2023-12-31,2,22,Agent,UP,0,Approved
C101414,P202761,U305370,Motor,24972.4,2023-11-22,4,29,Online,WB,0,Approved
C101415,P203424,U304738,Life,34694.24,2024-04-11,5,35,Agent,KA,0,Approved
C101416,P203524,U304731,Life,27675.15,2024-02-18,9,18,Online,WB,0,Approved
C101417,P202356,U301864,Motor,15361.11,2024-03-30,0,30,Agent,TN,0,Approved
C101418,P202404,U305909,Motor,20164.91,2024-08-08,3,18,Agent,RJ,0,Rejected
C101419,P203894,U300420,Life,18601.93,2023-08-21,5,21,Agent,TN,1,Approved
C101420,P200084,U304780,Life,11404.44,2023-08-12,1,23,Agent,UP,0,Approved
C101421,P203132,U303935,Motor,13550.49,2024-02-16,1,18,Agent,KL,0,Approved
C101422,P202753,U301396,Life,24208.66,2024-07-25,5,34,Agent,GJ,1,Approved
C101423,P203364,U304294,Health,54823.65,2023-12-01,5,28,Partner,TN,0,Approved
C101424,P201103,U305152,Life,20583.01,2023-08-10,4,15,Online,RJ,0,Approved
C101425,P202360,U305907,Motor,18421.7,2023-02-06,4,23,Online,KL,0,Approved
C101426,P200164,U305076,Travel,14903.58,2023-10-05,4,27,Branch,TN,1,Approved
C101427,P203125,U303114,Motor,27317.1,2023-07-15,1,27,Partner,DL,0,Approved
C101428,P203097,U301210,Health,48515.07,2024-04-28,5,29,Online,RJ,0,Approved
C101429,P200717,U305576,Motor,73228.6,2023-08-30,4,20,Branch,GJ,0,Approved
C101430,P201927,U301984,Motor,31029.69,2023-11-20,2,21,Agent,MH,0,Rejected
C101431,P202125,U300258,Health,28853.8,2023-07-11,2,32,Agent,TS,0,Approved
C101432,P202668,U304690,Motor,20501.71,2023-01-17,5,20,Online,KL,1,Approved
C101433,P201811,U305738,Travel,22286.06,2024-06-07,4,27,Online,DL,0,Approved
C101434,P203752,U300900,Motor,36849.14,2024-02-05,8,15,Online,MH,0,Approved
C101435,P201139,U301562,Health,22984.2,2023-01-22,3,42,Agent,KA,0,Approved
C101436,P200743,U300155,Motor,24806.44,2024-04-18,5,22,Agent,RJ,0,Approved
C101437,P202397,U303612,Motor,26564.38,2023-04-30,4,28,Online,DL,0,Approved
C101438,P201785,U302569,Motor,20021.98,2023-07-29,3,22,Agent,WB,0,Approved
C101439,P202600,U303430,Health,25913.27,2023-11-02,3,27,Online,KA,0,Approved
C101440,P203335,U301240,Health,9801.56,2023-09-27,3,28,Online,KA,0,Approved
C101441,P202014,U303382,Health,35398.26,2023-10-12,5,33,Online,KL,0,Rejected
C101442,P203969,U305656,Health,87193.57,2023-08-15,2,23,Branch,RJ,0,Approved
C101443,P200373,U301670,Health,20414.04,2024-01-16,4,31,Branch,DL,0,Approved
C101444,P201925,U303361,Motor,32432.57,2024-04-04,4,25,Online,UP,0,Approved
C101445,P201425,U304110,Health,41183.3,2023-01-07,7,24,Online,DL,0,Approved
C101446,P201672,U305009,Home,51026.87,2023-01-29,2,27,Online,TN,0,Approved
C101447,P201365,U303863,Health,23572.58,2023-02-02,3,23,Agent,KA,0,Approved
C101448,P201315,U305958,Life,10919.89,2023-03-20,4,23,Agent,GJ,0,Approved
C101449,P202744,U300510,Motor,30749.1,2024-04-03,3,28,Agent,KA,1,Approved
C101450,P200428,U305781,Life,28690.3,2024-07-23,5,23,Online,KA,0,Approved
C101451,P203513,U301131,Life,22633.06,2024-06-21,5,21,Online,TS,0,Approved
C101452,P200658,U304249,Health,25165.87,2024-04-26,3,26,Branch,WB,0,Rejected
C101453,P201350,U301698,Home,28907.03,2024-03-05,0,25,Agent,UP,0,Approved
C101454,P201686,U304594,Motor,32237.35,2023-10-12,5,28,Agent,MH,0,Rejected
C101455,P202841,U302662,Motor,31568.18,2024-05-30,5,20,Partner,MH,0,Approved
C101456,P202029,U305424,Life,24128.7,2023-04-09,3,26,Agent,WB,0,Approved
C101457,P201180,U303918,Travel,32602.34,2024-02-01,3,20,Online,KA,0,Approved
C101458,P202713,U304304,Motor,23329.75,2024-05-03,7,29,Online,MH,0,Approved
C101459,P203871,U303086,Motor,37086.67,2023-02-08,7,18,Online,RJ,0,Approved
C101460,P201640,U302570,Motor,19658.77,2023-09-28,8,35,Agent,UP,0,Approved
C101461,P203332,U301418,Motor,27904.11,2023-06-06,4,21,Agent,MH,0,Approved
C101462,P203115,U303765,Life,11945.75,2023-03-16,4,29,Agent,WB,0,Approved
C101463,P202253,U304367,Health,22360.35,2023-05-10,0,29,Online,TN,0,Rejected
C101464,P200150,U302804,Motor,35729.94,2023-03-25,3,21,Online,MH,0,Approved
C101465,P201862,U304475,Health,16044.68,2023-01-22,1,29,Agent,UP,0,Approved
C101466,P200360,U302902,Motor,22924.23,2024-04-03,2,24,Online,KL,0,Approved
C101467,P201288,U305536,Motor,8082.57,2024-06-22,7,28,Branch,KL,0,Approved
C101468,P201033,U305905,Life,13574.7,2024-01-17,6,25,Agent,RJ,0,Approved
C101469,P201324,U305576,Home,15471.62,2024-03-15,8,14,Online,DL,0,Approved
C101470,P200474,U305269,Travel,28307.31,2024-08-26,4,24,Online,DL,0,Approved
C101471,P203973,U305679,Motor,31783.56,2023-01-21,8,20,Agent,MH,0,Approved
C101472,P203164,U302165,Travel,26159.62,2023-10-30,3,19,Agent,GJ,0,Approved
C101473,P201655,U304997,Life,22219.01,2023-03-25,0,15,Online,TN,0,Approved
C101474,P203542,U303966,Life,22257.83,2024-03-28,0,26,Branch,WB,0,Approved
C101475,P202107,U301575,Health,38484.96,2024-01-22,2,36,Branch,TN,0,Approved
C101476,P203378,U302019,Health,29923.81,2024-05-21,4,28,Online,KL,0,Rejected
C101477,P200004,U302285,Motor,22766.08,2023-09-14,2,27,Online,MH,0,Approved
C101478,P202693,U304571,Motor,51361.79,2024-07-23,9,31,Agent,UP,0,Approved
C101479,P203560,U302445,Motor,71323.95,2024-06-10,6,25,Online,WB,0,Approved
C101480,P202222,U301842,Motor,14430.93,2023-06-11,2,29,Online,TN,0,Approved
C101481,P201892,U302438,Health,34935.37,2023-06-12,4,30,Agent,UP,0,Approved
C101482,P201692,U302367,Life,126114.41,2024-06-07,3,15,Online,WB,0,Approved
C101483,P200222,U305774,Health,30949.21,2023-09-28,9,34,Online,TN,0,Approved
C101484,P200768,U301698,Motor,28501.77,2024-05-06,10,34,Agent,RJ,0,Approved
C101485,P202123,U305654,Home,26163.83,2023-07-27,5,33,Partner,KL,0,Rejected
C101486,P201481,U305775,Home,34375.2,2024-06-22,5,29,Agent,KA,0,Approved
C101487,P202550,U304005,Life,39239.91,2024-08-06,9,18,Agent,WB,0,Approved
C101488,P203098,U302597,Home,14437.97,2023-03-01,0,30,Agent,KL,0,Approved
C101489,P202041,U303930,Health,26549.29,2024-03-05,5,30,Branch,TS,0,Approved
C101490,P202561,U302857,Home,8649.45,2024-08-27,5,17,Online,GJ,0,Approved
C101491,P201810,U304591,Motor,24229.88,2023-11-05,6,22,Agent,MH,0,Approved
C101492,P203112,U305911,Health,17131.18,2024-06-03,4,29,Online,TS,1,Rejected
C101493,P200211,U302240,Motor,31875.37,2024-08-13,4,25,Agent,UP,0,Approved
C101494,P200833,U302357,Motor,11752.36,2023-01-27,7,22,Branch,WB,0,Approved
C101495,P201093,U300998,Motor,20823.58,2024-07-15,5,24,Online,MH,1,Approved
C101496,P202249,U304697,Life,43620.05,2023-07-18,5,20,Online,MH,0,Approved
C101497,P200536,U305542,Life,19184.03,2024-01-22,7,25,Partner,TS,0,Approved
C101498,P203799,U304449,Health,10378.92,2023-12-15,4,33,Agent,TS,0,Approved
C101499,P201179,U303110,Motor,30600.35,2024-06-19,4,25,Agent,KA,0,Approved
